Verb,conjugation,subject,option,verb_translation,subject_translation,option_translation,verb_base
sourdre, s, 3-sg-m, subjonctif-imparfait, weld, He, Subjonctive,sourdre
sourdre, s, 3-sg-f, subjonctif-imparfait, weld, She, Subjonctive,sourdre
sourdre, s, 3-sg-n, subjonctif-imparfait, weld, It, Subjonctive,sourdre
sourdre, s, 1-pl, subjonctif-imparfait, weld, We, Subjonctive,sourdre
sourdre, s, 2-pl, subjonctif-imparfait, weld, You all, Subjonctive,sourdre
sourdre, s, 3-pl-m, subjonctif-imparfait, weld, They (m), Subjonctive,sourdre
sourdre, s, 3-pl-f, subjonctif-imparfait, weld, They (f), Subjonctive,sourdre
sourdre, s, 1-sg, subjonctif-present, weld, I, Subjonctive,sourdre
sourdre, s, 2-sg, subjonctif-present, weld, You, Subjonctive,sourdre
sourdre, s, 3-sg-m, subjonctif-present, weld, He, Subjonctive,sourdre
sourdre, s, 3-sg-f, subjonctif-present, weld, She, Subjonctive,sourdre
sourdre, s, 3-sg-n, subjonctif-present, weld, It, Subjonctive,sourdre
sourdre, s, 1-pl, subjonctif-present, weld, We, Subjonctive,sourdre
sourdre, s, 2-pl, subjonctif-present, weld, You all, Subjonctive,sourdre
sourdre, s, 3-pl-m, subjonctif-present, weld, They (m), Subjonctive,sourdre
sourdre, s, 3-pl-f, subjonctif-present, weld, They (f), Subjonctive,sourdre
secher, s, 1-sg, conditionnel-present, dry, I, Conditional,secher
secher, s, 2-sg, conditionnel-present, dry, You, Conditional,secher
secher, s, 3-sg-m, conditionnel-present, dry, He, Conditional,secher
secher, s, 3-sg-f, conditionnel-present, dry, She, Conditional,secher
secher, s, 3-sg-n, conditionnel-present, dry, It, Conditional,secher
secher, s, 1-pl, conditionnel-present, dry, We, Conditional,secher
secher, s, 2-pl, conditionnel-present, dry, You all, Conditional,secher
secher, s, 3-pl-m, conditionnel-present, dry, They (m), Conditional,secher
secher, s, 3-pl-f, conditionnel-present, dry, They (f), Conditional,secher
secher, s, 1-sg, imperatif-present, dry, I, Imperative,secher
secher, s, 2-sg, imperatif-present, dry, You, Imperative,secher
secher, s, 3-sg-m, imperatif-present, dry, He, Imperative,secher
secher, s, 3-sg-f, imperatif-present, dry, She, Imperative,secher
secher, s, 3-sg-n, imperatif-present, dry, It, Imperative,secher
secher, s, 1-sg, indicatif-futur, dry, I, Indicative,secher
secher, s, 2-sg, indicatif-futur, dry, You, Indicative,secher
secher, s, 3-sg-m, indicatif-futur, dry, He, Indicative,secher
secher, s, 3-sg-f, indicatif-futur, dry, She, Indicative,secher
secher, s, 3-sg-n, indicatif-futur, dry, It, Indicative,secher
secher, s, 1-pl, indicatif-futur, dry, We, Indicative,secher
secher, s, 2-pl, indicatif-futur, dry, You all, Indicative,secher
secher, s, 3-pl-m, indicatif-futur, dry, They (m), Indicative,secher
secher, s, 3-pl-f, indicatif-futur, dry, They (f), Indicative,secher
secher, s, 1-sg, indicatif-imparfait, dry, I, Indicative,secher
secher, s, 2-sg, indicatif-imparfait, dry, You, Indicative,secher
secher, s, 3-sg-m, indicatif-imparfait, dry, He, Indicative,secher
secher, s, 3-sg-f, indicatif-imparfait, dry, She, Indicative,secher
secher, s, 3-sg-n, indicatif-imparfait, dry, It, Indicative,secher
secher, s, 1-pl, indicatif-imparfait, dry, We, Indicative,secher
secher, s, 2-pl, indicatif-imparfait, dry, You all, Indicative,secher
secher, s, 3-pl-m, indicatif-imparfait, dry, They (m), Indicative,secher
secher, s, 3-pl-f, indicatif-imparfait, dry, They (f), Indicative,secher
secher, s, 1-sg, indicatif-passe-simple, dry, I, Indicative,secher
secher, s, 2-sg, indicatif-passe-simple, dry, You, Indicative,secher
secher, s, 3-sg-m, indicatif-passe-simple, dry, He, Indicative,secher
secher, s, 3-sg-f, indicatif-passe-simple, dry, She, Indicative,secher
secher, s, 3-sg-n, indicatif-passe-simple, dry, It, Indicative,secher
secher, s, 1-pl, indicatif-passe-simple, dry, We, Indicative,secher
secher, s, 2-pl, indicatif-passe-simple, dry, You all, Indicative,secher
secher, s, 3-pl-m, indicatif-passe-simple, dry, They (m), Indicative,secher
secher, s, 3-pl-f, indicatif-passe-simple, dry, They (f), Indicative,secher
secher, s, 1-sg, indicatif-present, dry, I, Indicative,secher
secher, s, 2-sg, indicatif-present, dry, You, Indicative,secher
secher, s, 3-sg-m, indicatif-present, dry, He, Indicative,secher
secher, s, 3-sg-f, indicatif-present, dry, She, Indicative,secher
secher, s, 3-sg-n, indicatif-present, dry, It, Indicative,secher
secher, s, 1-pl, indicatif-present, dry, We, Indicative,secher
secher, s, 2-pl, indicatif-present, dry, You all, Indicative,secher
secher, s, 3-pl-m, indicatif-present, dry, They (m), Indicative,secher
secher, s, 3-pl-f, indicatif-present, dry, They (f), Indicative,secher
secher, s, 3-sg-m, participe-passe, dry, He, Participal,secher
secher, s, 3-pl-m, participe-passe, dry, They (m), Participal,secher
secher, s, 3-sg-f, participe-passe, dry, She, Participal,secher
secher, s, 3-pl-f, participe-passe, dry, They (f), Participal,secher
secher, s, 1-sg, subjonctif-imparfait, dry, I, Subjonctive,secher
secher, s, 2-sg, subjonctif-imparfait, dry, You, Subjonctive,secher
secher, s, 3-sg-m, subjonctif-imparfait, dry, He, Subjonctive,secher
secher, s, 3-sg-f, subjonctif-imparfait, dry, She, Subjonctive,secher
secher, s, 3-sg-n, subjonctif-imparfait, dry, It, Subjonctive,secher
secher, s, 1-pl, subjonctif-imparfait, dry, We, Subjonctive,secher
secher, s, 2-pl, subjonctif-imparfait, dry, You all, Subjonctive,secher
secher, s, 3-pl-m, subjonctif-imparfait, dry, They (m), Subjonctive,secher
secher, s, 3-pl-f, subjonctif-imparfait, dry, They (f), Subjonctive,secher
secher, s, 1-sg, subjonctif-present, dry, I, Subjonctive,secher
secher, s, 2-sg, subjonctif-present, dry, You, Subjonctive,secher
secher, s, 3-sg-m, subjonctif-present, dry, He, Subjonctive,secher
secher, s, 3-sg-f, subjonctif-present, dry, She, Subjonctive,secher
secher, s, 3-sg-n, subjonctif-present, dry, It, Subjonctive,secher
secher, s, 1-pl, subjonctif-present, dry, We, Subjonctive,secher
secher, s, 2-pl, subjonctif-present, dry, You all, Subjonctive,secher
secher, s, 3-pl-m, subjonctif-present, dry, They (m), Subjonctive,secher
secher, s, 3-pl-f, subjonctif-present, dry, They (f), Subjonctive,secher
saillir, saill, 1-sg, conditionnel-present, salinate, I, Conditional,saillir
saillir, saill, 2-sg, conditionnel-present, salinate, You, Conditional,saillir
saillir, saill, 3-sg-m, conditionnel-present, salinate, He, Conditional,saillir
saillir, saill, 3-sg-f, conditionnel-present, salinate, She, Conditional,saillir
saillir, saill, 3-sg-n, conditionnel-present, salinate, It, Conditional,saillir
saillir, saill, 1-pl, conditionnel-present, salinate, We, Conditional,saillir
saillir, saill, 2-pl, conditionnel-present, salinate, You all, Conditional,saillir
saillir, saill, 3-pl-m, conditionnel-present, salinate, They (m), Conditional,saillir
saillir, saill, 3-pl-f, conditionnel-present, salinate, They (f), Conditional,saillir
saillir, saill, 1-sg, imperatif-present, salinate, I, Imperative,saillir
saillir, saill, 2-sg, imperatif-present, salinate, You, Imperative,saillir
saillir, saill, 3-sg-m, imperatif-present, salinate, He, Imperative,saillir
saillir, saill, 3-sg-f, imperatif-present, salinate, She, Imperative,saillir
saillir, saill, 3-sg-n, imperatif-present, salinate, It, Imperative,saillir
saillir, saill, 1-sg, indicatif-futur, salinate, I, Indicative,saillir
saillir, saill, 2-sg, indicatif-futur, salinate, You, Indicative,saillir
saillir, saill, 3-sg-m, indicatif-futur, salinate, He, Indicative,saillir
saillir, saill, 3-sg-f, indicatif-futur, salinate, She, Indicative,saillir
saillir, saill, 3-sg-n, indicatif-futur, salinate, It, Indicative,saillir
saillir, saill, 1-pl, indicatif-futur, salinate, We, Indicative,saillir
saillir, saill, 2-pl, indicatif-futur, salinate, You all, Indicative,saillir
saillir, saill, 3-pl-m, indicatif-futur, salinate, They (m), Indicative,saillir
saillir, saill, 3-pl-f, indicatif-futur, salinate, They (f), Indicative,saillir
saillir, saill, 1-sg, indicatif-imparfait, salinate, I, Indicative,saillir
saillir, saill, 2-sg, indicatif-imparfait, salinate, You, Indicative,saillir
saillir, saill, 3-sg-m, indicatif-imparfait, salinate, He, Indicative,saillir
saillir, saill, 3-sg-f, indicatif-imparfait, salinate, She, Indicative,saillir
saillir, saill, 3-sg-n, indicatif-imparfait, salinate, It, Indicative,saillir
saillir, saill, 1-pl, indicatif-imparfait, salinate, We, Indicative,saillir
saillir, saill, 2-pl, indicatif-imparfait, salinate, You all, Indicative,saillir
saillir, saill, 3-pl-m, indicatif-imparfait, salinate, They (m), Indicative,saillir
saillir, saill, 3-pl-f, indicatif-imparfait, salinate, They (f), Indicative,saillir
saillir, saill, 1-sg, indicatif-passe-simple, salinate, I, Indicative,saillir
saillir, saill, 2-sg, indicatif-passe-simple, salinate, You, Indicative,saillir
saillir, saill, 3-sg-m, indicatif-passe-simple, salinate, He, Indicative,saillir
saillir, saill, 3-sg-f, indicatif-passe-simple, salinate, She, Indicative,saillir
saillir, saill, 3-sg-n, indicatif-passe-simple, salinate, It, Indicative,saillir
saillir, saill, 1-pl, indicatif-passe-simple, salinate, We, Indicative,saillir
saillir, saill, 2-pl, indicatif-passe-simple, salinate, You all, Indicative,saillir
saillir, saill, 3-pl-m, indicatif-passe-simple, salinate, They (m), Indicative,saillir
saillir, saill, 3-pl-f, indicatif-passe-simple, salinate, They (f), Indicative,saillir
saillir, saill, 1-sg, indicatif-present, salinate, I, Indicative,saillir
saillir, saill, 2-sg, indicatif-present, salinate, You, Indicative,saillir
saillir, saill, 3-sg-m, indicatif-present, salinate, He, Indicative,saillir
saillir, saill, 3-sg-f, indicatif-present, salinate, She, Indicative,saillir
saillir, saill, 3-sg-n, indicatif-present, salinate, It, Indicative,saillir
saillir, saill, 1-pl, indicatif-present, salinate, We, Indicative,saillir
saillir, saill, 2-pl, indicatif-present, salinate, You all, Indicative,saillir
saillir, saill, 3-pl-m, indicatif-present, salinate, They (m), Indicative,saillir
saillir, saill, 3-pl-f, indicatif-present, salinate, They (f), Indicative,saillir
saillir, saill, 3-sg-m, participe-passe, salinate, He, Participal,saillir
saillir, saill, 3-pl-m, participe-passe, salinate, They (m), Participal,saillir
saillir, saill, 3-sg-f, participe-passe, salinate, She, Participal,saillir
saillir, saill, 3-pl-f, participe-passe, salinate, They (f), Participal,saillir
saillir, saill, 1-sg, subjonctif-imparfait, salinate, I, Subjonctive,saillir
saillir, saill, 2-sg, subjonctif-imparfait, salinate, You, Subjonctive,saillir
saillir, saill, 3-sg-m, subjonctif-imparfait, salinate, He, Subjonctive,saillir
saillir, saill, 3-sg-f, subjonctif-imparfait, salinate, She, Subjonctive,saillir
saillir, saill, 3-sg-n, subjonctif-imparfait, salinate, It, Subjonctive,saillir
saillir, saill, 1-pl, subjonctif-imparfait, salinate, We, Subjonctive,saillir
saillir, saill, 2-pl, subjonctif-imparfait, salinate, You all, Subjonctive,saillir
saillir, saill, 3-pl-m, subjonctif-imparfait, salinate, They (m), Subjonctive,saillir
saillir, saill, 3-pl-f, subjonctif-imparfait, salinate, They (f), Subjonctive,saillir
saillir, saill, 1-sg, subjonctif-present, salinate, I, Subjonctive,saillir
saillir, saill, 2-sg, subjonctif-present, salinate, You, Subjonctive,saillir
saillir, saill, 3-sg-m, subjonctif-present, salinate, He, Subjonctive,saillir
saillir, saill, 3-sg-f, subjonctif-present, salinate, She, Subjonctive,saillir
saillir, saill, 3-sg-n, subjonctif-present, salinate, It, Subjonctive,saillir
saillir, saill, 1-pl, subjonctif-present, salinate, We, Subjonctive,saillir
saillir, saill, 2-pl, subjonctif-present, salinate, You all, Subjonctive,saillir
saillir, saill, 3-pl-m, subjonctif-present, salinate, They (m), Subjonctive,saillir
saillir, saill, 3-pl-f, subjonctif-present, salinate, They (f), Subjonctive,saillir
servir, ser, 1-sg, conditionnel-present, serve, I, Conditional,servir
servir, ser, 2-sg, conditionnel-present, serve, You, Conditional,servir
servir, ser, 3-sg-m, conditionnel-present, serve, He, Conditional,servir
servir, ser, 3-sg-f, conditionnel-present, serve, She, Conditional,servir
servir, ser, 3-sg-n, conditionnel-present, serve, It, Conditional,servir
servir, ser, 1-pl, conditionnel-present, serve, We, Conditional,servir
servir, ser, 2-pl, conditionnel-present, serve, You all, Conditional,servir
servir, ser, 3-pl-m, conditionnel-present, serve, They (m), Conditional,servir
servir, ser, 3-pl-f, conditionnel-present, serve, They (f), Conditional,servir
servir, ser, 1-sg, imperatif-present, serve, I, Imperative,servir
servir, ser, 2-sg, imperatif-present, serve, You, Imperative,servir
servir, ser, 3-sg-m, imperatif-present, serve, He, Imperative,servir
servir, ser, 3-sg-f, imperatif-present, serve, She, Imperative,servir
servir, ser, 3-sg-n, imperatif-present, serve, It, Imperative,servir
servir, ser, 1-sg, indicatif-futur, serve, I, Indicative,servir
servir, ser, 2-sg, indicatif-futur, serve, You, Indicative,servir
servir, ser, 3-sg-m, indicatif-futur, serve, He, Indicative,servir
servir, ser, 3-sg-f, indicatif-futur, serve, She, Indicative,servir
servir, ser, 3-sg-n, indicatif-futur, serve, It, Indicative,servir
servir, ser, 1-pl, indicatif-futur, serve, We, Indicative,servir
servir, ser, 2-pl, indicatif-futur, serve, You all, Indicative,servir
servir, ser, 3-pl-m, indicatif-futur, serve, They (m), Indicative,servir
servir, ser, 3-pl-f, indicatif-futur, serve, They (f), Indicative,servir
servir, ser, 1-sg, indicatif-imparfait, serve, I, Indicative,servir
servir, ser, 2-sg, indicatif-imparfait, serve, You, Indicative,servir
servir, ser, 3-sg-m, indicatif-imparfait, serve, He, Indicative,servir
servir, ser, 3-sg-f, indicatif-imparfait, serve, She, Indicative,servir
servir, ser, 3-sg-n, indicatif-imparfait, serve, It, Indicative,servir
servir, ser, 1-pl, indicatif-imparfait, serve, We, Indicative,servir
servir, ser, 2-pl, indicatif-imparfait, serve, You all, Indicative,servir
servir, ser, 3-pl-m, indicatif-imparfait, serve, They (m), Indicative,servir
servir, ser, 3-pl-f, indicatif-imparfait, serve, They (f), Indicative,servir
servir, ser, 1-sg, indicatif-passe-simple, serve, I, Indicative,servir
servir, ser, 2-sg, indicatif-passe-simple, serve, You, Indicative,servir
servir, ser, 3-sg-m, indicatif-passe-simple, serve, He, Indicative,servir
servir, ser, 3-sg-f, indicatif-passe-simple, serve, She, Indicative,servir
servir, ser, 3-sg-n, indicatif-passe-simple, serve, It, Indicative,servir
servir, ser, 1-pl, indicatif-passe-simple, serve, We, Indicative,servir
servir, ser, 2-pl, indicatif-passe-simple, serve, You all, Indicative,servir
servir, ser, 3-pl-m, indicatif-passe-simple, serve, They (m), Indicative,servir
servir, ser, 3-pl-f, indicatif-passe-simple, serve, They (f), Indicative,servir
servir, ser, 1-sg, indicatif-present, serve, I, Indicative,servir
servir, ser, 2-sg, indicatif-present, serve, You, Indicative,servir
servir, ser, 3-sg-m, indicatif-present, serve, He, Indicative,servir
servir, ser, 3-sg-f, indicatif-present, serve, She, Indicative,servir
servir, ser, 3-sg-n, indicatif-present, serve, It, Indicative,servir
servir, ser, 1-pl, indicatif-present, serve, We, Indicative,servir
servir, ser, 2-pl, indicatif-present, serve, You all, Indicative,servir
servir, ser, 3-pl-m, indicatif-present, serve, They (m), Indicative,servir
servir, ser, 3-pl-f, indicatif-present, serve, They (f), Indicative,servir
servir, ser, 3-sg-m, participe-passe, serve, He, Participal,servir
servir, ser, 3-pl-m, participe-passe, serve, They (m), Participal,servir
servir, ser, 3-sg-f, participe-passe, serve, She, Participal,servir
servir, ser, 3-pl-f, participe-passe, serve, They (f), Participal,servir
servir, ser, 1-sg, subjonctif-imparfait, serve, I, Subjonctive,servir
servir, ser, 2-sg, subjonctif-imparfait, serve, You, Subjonctive,servir
servir, ser, 3-sg-m, subjonctif-imparfait, serve, He, Subjonctive,servir
servir, ser, 3-sg-f, subjonctif-imparfait, serve, She, Subjonctive,servir
servir, ser, 3-sg-n, subjonctif-imparfait, serve, It, Subjonctive,servir
servir, ser, 1-pl, subjonctif-imparfait, serve, We, Subjonctive,servir
servir, ser, 2-pl, subjonctif-imparfait, serve, You all, Subjonctive,servir
servir, ser, 3-pl-m, subjonctif-imparfait, serve, They (m), Subjonctive,servir
servir, ser, 3-pl-f, subjonctif-imparfait, serve, They (f), Subjonctive,servir
servir, ser, 1-sg, subjonctif-present, serve, I, Subjonctive,servir
servir, ser, 2-sg, subjonctif-present, serve, You, Subjonctive,servir
servir, ser, 3-sg-m, subjonctif-present, serve, He, Subjonctive,servir
servir, ser, 3-sg-f, subjonctif-present, serve, She, Subjonctive,servir
servir, ser, 3-sg-n, subjonctif-present, serve, It, Subjonctive,servir
servir, ser, 1-pl, subjonctif-present, serve, We, Subjonctive,servir
servir, ser, 2-pl, subjonctif-present, serve, You all, Subjonctive,servir
servir, ser, 3-pl-m, subjonctif-present, serve, They (m), Subjonctive,servir
servir, ser, 3-pl-f, subjonctif-present, serve, They (f), Subjonctive,servir
suffire, suff, 1-sg, conditionnel-present, suffer, I, Conditional,suffire
suffire, suff, 2-sg, conditionnel-present, suffer, You, Conditional,suffire
suffire, suff, 3-sg-m, conditionnel-present, suffer, He, Conditional,suffire
suffire, suff, 3-sg-f, conditionnel-present, suffer, She, Conditional,suffire
suffire, suff, 3-sg-n, conditionnel-present, suffer, It, Conditional,suffire
suffire, suff, 1-pl, conditionnel-present, suffer, We, Conditional,suffire
suffire, suff, 2-pl, conditionnel-present, suffer, You all, Conditional,suffire
suffire, suff, 3-pl-m, conditionnel-present, suffer, They (m), Conditional,suffire
suffire, suff, 3-pl-f, conditionnel-present, suffer, They (f), Conditional,suffire
suffire, suff, 1-sg, imperatif-present, suffer, I, Imperative,suffire
suffire, suff, 2-sg, imperatif-present, suffer, You, Imperative,suffire
suffire, suff, 3-sg-m, imperatif-present, suffer, He, Imperative,suffire
suffire, suff, 3-sg-f, imperatif-present, suffer, She, Imperative,suffire
suffire, suff, 3-sg-n, imperatif-present, suffer, It, Imperative,suffire
suffire, suff, 1-sg, indicatif-futur, suffer, I, Indicative,suffire
suffire, suff, 2-sg, indicatif-futur, suffer, You, Indicative,suffire
suffire, suff, 3-sg-m, indicatif-futur, suffer, He, Indicative,suffire
suffire, suff, 3-sg-f, indicatif-futur, suffer, She, Indicative,suffire
suffire, suff, 3-sg-n, indicatif-futur, suffer, It, Indicative,suffire
suffire, suff, 1-pl, indicatif-futur, suffer, We, Indicative,suffire
suffire, suff, 2-pl, indicatif-futur, suffer, You all, Indicative,suffire
suffire, suff, 3-pl-m, indicatif-futur, suffer, They (m), Indicative,suffire
